"";"gene_134";"gene_1554";"gene_3849";"gene_4247";"gene_6723";"gene_6926";"gene_7234";"gene_11250";"gene_11388";"gene_14396";"gene_5752";"gene_7395";"gene_7489";"gene_9467";"gene_10266";"gene_11353";"gene_11355";"gene_12977";"gene_15453";"gene_18383"
"677";10,8158635805;6,42183593575;2,82926099879;0;6,80338204548;7,20152604705;0;0,46644440625;0;2,90473456077;4,43373397998;2,57579637533;12,0595945784;6,52708910745;11,2526831704;0,818359764823;2,9764552907;9,02689133126;5,15923762245;6,24436002916
"294";1,0414532723;6,68080255012;8,23244491193;9,47498149367;1,21586493915;0,842938616732;0,338681124625;3,0717455106;0,842938616732;5,58775801778;7,79385687621;0,842938616732;0;6,30946907782;1,86619584873;0,338681124625;0,338681124625;2,52661973582;5,04494923155;1,96724240079
"421";2,39780296186;9,5744005244;1,87530826003;3,5453630019;0,617110374745;6,6128847114;3,37026194518;6,32664879605;6,76577340779;9,88408044327;8,71880683368;1,0478873294;0,84847772477;1,3792327905;3,78765186119;0;5,45835247271;5,95686283044;11,3863852559;3,9950412404
"708";4,53845745984;10,8709503102;8,06934772117;5,13337035343;2,4456472576;1,9873936356;6,93748564128;15,2764225121;13,9047098777;7,75965520327;3,84229502333;1,9873936356;3,98420652515;9,01797756645;1,68880699457;8,83805358366;4,53845745984;1,31185183119;6,57203774192;2,23462394136
"430";10,1664392902;5,39699515503;6,74046888951;4,24771489009;3,20590856266;1,02034217952;8,44756679937;8,06817098244;9,48433755164;8,31641278274;8,60255412436;8,28107690444;6,36184554435;6,21977451874;10,6412298992;2,84207372177;4,46482507316;7,51997428347;6,83447104998;6,74046888951
"512";13,1169628226;4,31099442057;0;0;6,00080903486;6,25542330895;0;0;0;2,3268249381;2,90477308966;1,51298533481;11,2229035536;1,79576694778;12,5577676216;0,694211607768;3,83663110443;10,3765486914;1,91876784933;0,694211607768
"361";4,36288363111;4,158417821;6,84789671592;7,03300444914;4,6395794798;3,50229240773;2,80353703788;6,6667281921;1,39577574255;5,44010174039;8,43586191311;8,09215985781;5,90032584684;1,39577574255;3,01240776917;3,69632773165;1,89487595488;4,50785805397;9,38415776305;7,54667070908
"715";6,60293932508;12,0366819013;10,2576471273;7,95080082094;1,18002052147;2,87365573328;12,0172816814;13,8537091656;11,365316349;10,8611644682;5,02883432912;5,86751844814;8,4665741028;9,28687421884;3,42018593669;5,98750278322;3,30171932675;1,98316691578;6,0065650818;4,97177804468
"480";6,83551990139;5,31156487335;6,75944881818;0,6659384541;3,60226682682;1,4645114438;4,0735974722;0;5,03010650031;6,78269686543;10,0447219673;9,48032571785;6,47549998726;10,8180148935;6,48497752516;0;9,10797550098;0,6659384541;10,1631087212;5,84073512983
"15";1,28226186659;12,0439261239;4,60125080461;1,80994943877;1,28226186659;0,441483479583;11,0755994805;5,80167085644;4,09691118959;10,9383519609;6,80725186873;3,26196701787;1,28226186659;2,963973432;8,50230673059;1,95020710031;5,7923816626;4,55804717145;10,0707515663;6,98494246212
"486";3,27199331929;6,86374026442;3,12061736122;6,75226689916;4,64702663265;5,82801458798;0,566669050913;10,4373047363;2,27762774766;0;10,939145753;12,2506270733;11,0434579766;9,17692609676;10,0737399147;0;7,21156711926;0;13,0278127159;7,1395513524
"254";6,62143066779;6,06567139439;7,38249434029;3,8396774687;3,3334094212;2,21163525333;8,28043209135;4,39065392982;3,77735658801;10,5810781548;6,7808218815;4,72376059016;0,682842934773;4,93833284575;9,3210712403;1,77454461376;7,67090405275;7,56880737542;8,33012362584;6,23754842249
"491";12,0077035907;1,60606314515;0;3,13221488973;10,8495927564;12,5600007851;0;2,56218135647;1,60606314515;1,15477761178;10,0875689179;12,1212777206;1,15477761178;14,516340237;0,494466814282;14,8707933413;11,369226538;0,494466814282;10,0999789336;12,748018793
"655";2,24503923412;13,8067509891;1,28611229396;6,70850454988;0,364796522859;0,655809754355;5,52900568721;4,8097642708;5,17405880668;7,14082977077;3,94360256729;1,28611229396;0,364796522859;4,02235005667;12,6776095417;0;6,08222995777;5,68237665495;3,64492915579;2,33004203505
"178";2,88705729375;10,7772059914;9,89747641763;13,593367778;0,577344227731;2,97998872956;5,18717785045;9,84902971682;12,6705898659;8,85366511642;5,20653383005;4,53267228989;5,29960367477;8,14459706719;3,14958455316;3,93278876246;5,06524055009;2,78774587812;5,6357688994;5,28146458134
"428";1,88354261931;10,5167046447;9,65122394299;5,35623890662;0,822526219039;3,29835039047;4,93487972439;13,1593352709;12,3246503026;6,77294133783;4,67764354143;4,5650548448;4,06647672812;8,5954178756;4,84129386619;9,09445777848;5,39627596336;2,38592795659;12,4760398698;3,64704966492
"718";5,96434317841;10,5559311612;8,53630161932;10,6479260573;0,863304159343;2,3493086558;6,66899841038;15,4267266629;10,7642744899;7,67061376422;3,85960187247;4,72214903392;6,81784066857;9,4591180443;4,45212095934;3,49051878807;3,13456596224;2,09649800925;7,49503953388;5,22700937864
"194";3,21733930208;12,8213415072;10,040125302;14,2670207254;0,94283350507;3,74965225277;8,31202071007;10,9658492045;12,7085838674;9,73675030095;3,47836354528;6,2067565161;6,03476815541;9,30028391341;2,48838646661;4,44306288636;3,21733930208;2,70792229447;6,53556932981;8,21684284284
"739";5,4030495289;6,97323241502;2,94654372803;0,436268464719;5,11041335927;5,65635335246;1,46754034205;6,5196142388;3,98463491803;3,81403764754;8,07340252803;10,1678697014;5,60494604823;12,0781808358;10,9485716476;2,06281249241;14,8495468222;0,770786768635;11,809619431;10,4321764827
"378";2,60366788214;13,9224914905;5,28862433618;4,76753827631;0;2,13274133672;7,16606263041;12,1845127644;6,84876063143;11,5309427365;5,08784043847;1,42910708178;0,509138415718;0;0;3,47982552434;2,26564692372;1,8233825268;2,38733496613;0,509138415718
"590";7,55098529125;9,20454669158;6,35236129144;6,234420845;8,9648144677;7,78574016109;4,17817283176;13,3835288043;2,24528268073;10,0597094827;9,27469496388;10,9171184293;12,1345739194;12,7863921617;7,78574016109;7,81684926402;14,8320889537;0;12,2530437946;11,8257856275
"155";7,47369763317;5,00163562965;4,49618109507;0;5,61086243886;7,94637996751;1,03710103601;2,51964254251;0;3,59057806813;8,55887220234;3,15228078551;2,05526507967;8,34213690928;11,2232716982;0;4,62479107021;0;3,76817373615;11,1918241707
"166";7,43684477189;7,72374284553;2,60091197146;5,48899694079;6,50385912229;9,46448653021;0,311851831187;4,95034709575;2,41759601297;3,47680937741;9,71364598767;7,5131432947;8,60348169736;10,7738974528;8,09228144876;2,35094978631;11,1826550579;0;10,6958894477;11,2675592061
"207";4,15498818518;7,34247474366;4,5874970119;3,93767395194;5,88060961772;3,08288989593;3,53443518018;3,28076334789;13,0880975272;2,24385184326;11,0048314103;0,698485207657;12,9978375075;8,71892324992;4,94918939186;0;11,0295426097;0;12,727416359;4,42968960337
"468";8,97826428422;13,6439576257;5,94855646338;6,09691540511;0,63913953138;1,41802798993;6,15449612434;4,31846869598;5,52827437317;8,74889389612;8,68974993231;2,71679340172;0;6,64702087453;5,562709507;2,11919014965;2,94279597935;5,96151915046;7,38945495726;10,1137682072
"105";9,64565843241;2,49303241813;0;0;7,18431997196;9,35877425874;4,70043971814;9,75482571876;0;0;10,6883115131;2,23379604863;5,69838241153;11,8030090268;7,93379686172;0;12,3738113143;0;11,0984729853;11,0843898658
"482";10,1684590197;1,81774603484;0,881116408512;1,81774603484;5,18402236383;8,57224546433;0;8,41391136326;4,01359625003;1,42411588811;11,0148434368;11,1809720641;7,97154355395;13,3423108372;11,3444790076;0;14,9028461371;0;11,7395063873;11,5705198544
"280";1,40244932672;13,1834260328;5,04649979107;5,86414899323;0;3,20437551132;7,06151700753;7,25502856982;5,96248655722;11,6091417929;7,17797757114;0,630219064732;1,54468320538;0;13,2938308409;14,9362238408;14,6637137503;0,630219064732;9,51153722157;0
"440";5,1986355874;2,29610495027;4,65822862358;4,56595049539;3,61028665708;3,0533199038;6,56791349723;3,1832324126;2,63577760421;7,85329707799;5,30713339829;5,25882416488;1,7427823402;3,61028665708;9,5231914338;2,29610495027;3,86386908842;3,88948327728;3,44740727947;7,03184729104
"389";10,2087220849;7,1918685751;5,86355691812;0;9,89752784667;7,41990120517;1,28131249086;0;0;0,778460920807;0;0;11,14845116;2,19424468064;14,2885561094;0;0,778460920807;9,85023685437;0,778460920807;3,14867384294
"499";6,54719839677;11,9107214208;6,91038489595;2,78774587812;3,01553325096;2,18374057157;7,52411854079;1,90915865207;9,98918159259;11,2759731471;6,37312267677;5,15565614735;1,90915865207;5,89872592689;6,5350000328;5,03956833018;9,10281295245;2,94352755488;5,73774624161;10,2618246085
"251";0,970411945389;7,71744337987;3,60795756475;0;1,18852752677;0;0;1,18852752677;1,18852752677;0;11,1561462955;0,400319322864;2,4534122211;4,44537578495;10,2105252407;1,18852752677;3,91370324156;0;0,713343895085;1,18852752677
"231";11,0674478061;6,39069175779;0;1,51404649301;7,11861928471;9,36748246131;4,46177082179;1,51404649301;5,15570876154;0,694835630102;10,5715251309;12,409218545;10,3677423511;17,2961454838;4,04154088412;4,24353199406;7,93526525375;0;12,301767675;10,4162275135
"591";12,7530119488;3,26309451687;7,97756042027;0;10,5026130467;10,7698874199;4,01373915922;1,78964579589;4,18592995908;2,22832616653;11,6460411191;14,795699789;6,06471690108;13,2734590671;4,33974313263;13,7137301774;10,4299506574;1,15613769789;12,3675539903;11,5241498913
"463";7,35974956032;4,74503290895;4,52479712682;1,71277184232;5,49311890651;8,34864406833;5,07253459972;1,71277184232;0;5,63213150203;9,57904623212;4,14605234418;5,28411061376;9,29852543928;8,02193493958;0,815001515561;9,96393934123;0;9,63935337175;8,65345776421
"100";4,6039764064;5,90073158671;6,58597353571;9,10414530131;1,22977247747;0;6,6961468687;0,923643625346;4,70664658233;10,1203804547;5,6141827225;5,62732959461;3,10824007147;4,65622176329;11,0207577551;0,923643625346;4,77912311496;0;4,37371084507;5,79982556558
"671";12,0514060912;3,28030309414;0;0;9,90921956892;9,72365241278;3,34685763422;0;4,1304202367;2,70146034122;11,349928057;13,8809992137;3,28030309414;12,8606408426;1,24859555435;13,5015635444;11,7231574917;1,24859555435;12,5255085745;11,963329616
"141";3,24383661395;6,25169258615;8,77269066494;5,71547060116;3,53498291931;1,79547605252;6,19720096347;3,57826247997;3,98439795045;8,35253343943;5,40280061171;2,38860285761;1,04201389602;9,92985607846;5,72513036266;3,44430926379;10,7988038825;4,88735954625;8,97955381026;4,85252826099
"773";2,55417133057;11,6534138741;6,59755352063;5,53866541812;1,56037257944;5,10698894693;11,0357888426;4,85500298697;7,0925245999;10,5363249345;5,09332353854;5,37888612047;1,97232504156;5,12052612831;12,2216414932;0,722291141746;7,75104187365;1,71114244954;9,69036645784;1,71114244954
"554";10,5236403613;3,36269430611;0;0,508022916738;9,92211606402;8,06489901458;5,0294042945;0;2,26276387515;1,18040250683;11,3099196672;14,3403160762;2,78862307416;9,83745133018;1,18040250683;7,27287235195;12,3862586022;0,882995121799;11,0763412999;12,1250969986
"36";5,68760663614;5,1086791723;4,63517975228;4,2175099205;1,09470900709;2,47064098006;9,28000515003;6,72090772832;0;8,20808312963;4,38371120357;6,11151338253;1,94084329569;3,25064329687;11,3568975852;0;7,49085889726;6,83294063416;8,16306090613;3,97858920472
"731";8,82954516169;4,1381345648;0;0;9,01421300284;6,42431580056;0;0;0;0,691623493116;3,59356890416;2,70838591026;12,7866882426;0,691623493116;10,5507467854;0,691623493116;1,15717309403;10,0349777412;3,43850577978;0,691623493116
"362";11,4367739951;2,63907005358;1,38349694416;0;10,1174093425;8,47975601685;4,8048228325;0;1,77125175188;1,38349694416;11,0411046889;14,3925723408;1,14195588558;15,7299525975;0;8,47975601685;7,79073294697;2,2079865301;13,1672472077;11,8800809089
"86";10,977873768;11,3533894602;8,9326429193;9,1393825165;2,6792886658;5,57646469502;8,66403121638;16,8316536232;11,3472061049;5,29366108353;6,35217587833;8,17508042696;11,2402845114;8,1340309368;4,22963406364;6,53748089667;4,07297184369;2,39152028534;9,44210375223;6,92895060086
"138";2,04952622082;13,0583367915;7,29646658479;7,52268352648;6,56081581734;3,88130243196;7,6577971841;10,6873406874;6,48066258408;9,91657069124;6,91530577114;8,54325226887;8,15157472977;8,00939196463;11,7022765972;11,0874893611;5,38599350957;5,95028176624;9,15897315614;8,19665621889
"344";11,512804647;1,93240138949;4,71984602976;0;9,42546769719;8,54509961876;0;3,00760815365;1,26813492392;0;9,73420831514;2,17667382828;2,56793478648;12,4619525941;6,20036310278;2,17667382828;1,26813492392;0;3,77358497183;8,68990015827
"211";4,27911466371;6,2752100985;6,36585348081;0;4,27911466371;4,0552824355;0;6,0013068503;1,69247183524;4,50864415327;9,42848161362;4,0552824355;6,9052305416;8,03123527518;3,46526926474;0;9,05141560815;0;9,85868817764;8,16907315918
"461";3,04353699137;14,309568722;7,00345607096;2,45551792294;0,427606172782;0,427606172782;7,32236083849;3,10267492632;6,06385235662;13,7055567951;7,64683228327;0,757023246507;0;0;6,34058719197;0;1,9107326619;2,91745085116;3,3666998886;0
"545";3,42799495084;9,34713189859;8,07029271561;5,89669325961;0;1,45596498892;7,0978530513;3,83285964132;1,45596498892;7,16599230968;4,72537580198;3,60378655312;1,92196943532;2,55618414258;11,4255568637;0;4,79950181406;4,72537580198;9,36020184129;2,79233480571
"763";3,94325560217;6,43935717847;2,35315388454;6,53035795382;5,77967996361;2,73344111665;11,0046980078;7,54254439322;1,61103070091;8,79540007245;4,59188283504;7,02162407853;6,03833301544;9,32311557524;6,136402639;2,73344111665;11,7617298962;3,20457896901;10,5761252817;3,49486358278
"609";2,89774382862;11,8685833716;7,33741674375;0,6659384541;1,11982095212;1,74260990309;9,13688604521;3,37649876992;7,91239837721;10,8250939371;8,66861910687;5,15417811922;4,80649935636;6,60291112505;5,92677750471;0;5,71755305194;3,10865826576;4,89448796675;3,60232622119
"603";13,1394474311;5,61764524286;0;0;7,69673111346;6,57568445444;0,93168305706;3,33276521072;1,23958134568;2,58291723367;2,46928689909;2,06225989447;10,9630694653;0,93168305706;12,2213273161;2,46928689909;4,18929481469;10,213845431;1,49318617166;0,93168305706
"747";1,89778254466;7,6418927891;4,60444499973;4,54950899928;1,33038629891;2,01056502946;8,8097456241;2,62058641045;1,33038629891;8,15560757871;7,12353170307;4,11758700271;2,30398526766;9,76257471741;11,5713307689;0,932665948146;11,4125327999;5,82631204388;11,1072759332;7,03964289793
"371";5,04672241067;7,86412422508;8,23772144711;9,90841213681;5,73780301588;4,59497842773;0;5,2648516577;7,50444560599;8,29569547791;7,35583558439;5,39023431676;10,2417091188;10,4350138677;11,7390759638;4,12950558701;11,1877479558;1,3711685155;9,4933971557;4,04881161412
"380";11,3458487435;1,53081986991;0;0;10,6637004099;9,27125524618;0;0;3,50996181036;2,10654933128;12,3174069606;14,1811444904;0;13,12118219;0;11,8863062635;7,79178151901;0,558169654835;12,2002150935;12,2390763677
"97";10,8670470249;1,90631340215;1,24750223539;0;10,0462236514;9,11469756999;0,938248147687;1,90631340215;1,90631340215;0,938248147687;10,6799110843;13,2102771359;2,07265464068;13,1721930829;0;11,7085881781;11,7398438845;0;13,6315067639;11,7301474265
"49";6,48037823215;11,4489319152;7,44923120067;5,47948603739;3,12735263669;1,7916890669;4,67930555804;2,87406904246;0;11,6035336238;6,03826935601;1,7916890669;0;4,26981863268;8,86854170338;0;1,7916890669;6,12079773658;8,8932984968;3,94686183818
"469";13,7277184121;0,497842258861;0;0,497842258861;9,11803521183;7,50045153244;0;0;0;0,497842258861;1,40506656021;0;13,149885223;0,497842258861;14,7103544447;0;0,867184822457;9,8874049396;3,64824683631;0,867184822457
"260";3,12875530626;11,7796742189;7,12004083815;3,54661052191;1,64938552918;0,849118566553;7,90255600534;5,45969062472;2,66507436058;11,7601419221;5,70104441355;2,88968769189;1,04858495757;5,98279283794;6,44320547875;1,64938552918;8,74822640025;1,97760964469;7,73900421409;6,9021459535
"685";11,6743511854;11,2449762261;8,81566188039;10,6150410371;2,10628130935;5,23943241286;8,76037066489;17,3702106067;11,5298160673;4,75665505619;4,38091642163;8,55220797615;7,1105094099;12,7423599674;1,79879707961;4,02585270316;7,11481467408;2,47131754425;7,19430378689;5,83790036395
"174";12,7708455603;7,88991154133;1,64519438994;0,43786690087;7,69875327661;10,2840837702;12,2910987355;13,9094056044;3,92464150739;2,81329892988;11,5179055535;10,7854442942;10,9545743866;14,1737630085;11,6108080078;9,56771085344;17,4710480264;0,43786690087;14,8781658945;11,5465810061
"714";10,7571649614;6,5748523378;0,613437356043;0;9,14174442289;9,33880099604;2,23560453276;0,613437356043;1,04257430197;4,24929363016;9,96798992119;12,539733157;3,66205734801;11,0271111899;0;12,0475022631;11,3816510952;0;10,7536262626;10,2201848267
"663";12,0601859002;2,19093085956;0;0;9,32724947786;6,69910738462;0;0;2,48150561658;1,01349799175;11,8825780961;15,4897288178;0,593975179321;10,2375923976;1,33816765926;4,54934264856;11,4503091455;0,593975179321;12,3748330069;12,4949230686
"183";4,77167433391;4,77167433391;5,97684705005;6,62419157212;10,9265257994;4,32513452552;4,99174404368;2,36602839916;9,82578085832;11,3540895635;6,48054141823;1,44958778526;0;8,01081899325;2,98646554728;1,25404975532;10,1330008907;2,265706926;8,74127146775;1,62180573475
"347";1,29789571423;4,60520984408;3,71762707588;3,1341716441;4,13191044991;3,35591837151;7,68101346737;2,28980496191;1,29789571423;9,22774107584;7,60016566349;3,48683019582;0,571628274418;2,28980496191;10,831647686;0,571628274418;5,42007811598;4,74256140144;7,80852020045;0,980025300239
"74";12,3130587447;2,69383260534;3,26861404553;0;2,33075915873;8,41492619332;0;7,53789395954;4,86863738417;0,656084440049;9,73821388686;12,0616108343;8,0900965367;6,14896866699;8,70598826583;0;5,60859637033;0;12,5158180871;7,26024211927
"647";10,884498714;3,85932356906;1,7895206036;0,690908712626;8,40445186886;7,1337587268;2,22820300926;1,15607296095;0,690908712626;3,73172632272;2,95546160392;3,51630517017;13,7117529993;1,50731260441;13,3098457911;0,690908712626;4,87063597007;10,3788042075;3,26295926351;3,16756667305
"582";4,19744082185;2,89233273403;2,37183761733;1,19213102626;7,14669594803;9,72424779972;0,401848874736;11,8548138527;0,715893370548;2,89233273403;9,04127310378;12,128132911;2,07460818876;10,2177759868;8,74551971124;0,715893370548;17,0482207717;0,715893370548;14,2880657965;9,09310852384
"118";12,2673719313;1,12908514806;0;0;7,86115516092;6,68792850853;0;0;0;1,12908514806;3,09071795977;0,480988873479;12,5314204517;1,12908514806;12,7724341749;0;1,36904764346;9,97639227854;1,57468282976;0
"271";13,0732947351;1,84289840055;0,517225292502;0;8,94045455588;7,34614137672;0,897162963359;0,517225292502;0;3,50453141287;2,7237551303;2,90077988148;11,5514343062;2,1537404944;13,4798939172;2,28717675173;3,92887245459;11,356429961;0,517225292502;1,44620328598
"593";11,7540231291;3,56039703749;0;0;8,71836162614;8,69349392702;1,2324765712;0,535953400599;0,535953400599;3,03532478341;3,18556529182;4,78365046747;12,0328722495;7,95414395357;12,3069872927;0;4,49792526686;11,1388861269;3,94453989355;0,925847547927
"357";1,32509853777;14,1132619473;4,13422093976;8,75718996846;0,460899797188;0,460899797188;2,25205227503;7,91360751182;2,00392599724;11,3026560578;5,31344540596;4,51280207967;0,460899797188;2,13333336004;9,00980063077;3,61951865567;2,46372707199;4,55960805621;8,49356728165;6,47685635077
"252";11,4794114608;11,6100236034;10,8079264124;6,03335912508;0,62910011816;2,56542657683;7,2465791026;14,9351143923;12,4702928162;7,69010974976;4,76744823019;4,25075697517;5,21235922233;8,90137679202;2,09744224764;6,68180061941;3,20144567128;3,43809320284;3,11306701431;4,16543766039
"571";11,2255629445;2,9476474568;0;0;8,19396389285;10,9500236274;0;0;0,600745497962;1,02368117729;11,9772763454;12,9359440272;1,35027092423;9,85261377469;1,02368117729;12,6979666376;11,0018233493;0;11,4022553159;12,1907722514
"606";4,61137306834;6,59878650557;6,37407093629;3,01747656302;3,29545855518;3,09215668574;0;0,516216908425;4,85598969731;4,42171477554;6,16943199641;4,55968146803;7,72638847927;11,3098685226;11,6663926773;0;8,88991154133;0;3,68135930491;5,05578132646
"459";12,8302993015;4,82180713966;5,94547895226;0;11,1285034934;9,53591103343;2,33393888997;0;0;2,51485447094;2,23419472295;1,23100223933;12,7023588555;0,418783638512;15,3919248951;0;0,418783638512;9,06299053064;1,23100223933;3,33542608664
"61";3,15633189128;3,46288993841;10,4955952385;2,05873209816;5,0526767243;6,92889139953;0;1,86334381071;0;2,38449194441;8,36064520246;12,7435700853;3,39213879233;9,77206874216;7,74631276643;0;6,60054035241;0;10,1645298665;8,3325826321
"179";3,35049724708;5,52982094653;8,20847824221;1,13750352375;1,13750352375;1,76553474636;12,3550757467;5,41278152534;3,16992500144;7,69069644398;6,12515513132;5,24031432933;2,20163386117;3,98185265329;12,1629577208;1,58496250072;3,16992500144;5,85299758761;5,66106547981;0,847996906555
"272";5,25407999891;2,15843397922;4,58437929361;5,80216219091;5,82638577771;3,54939810093;3,51006311876;5,99971143213;3,69683959001;7,71289149712;4,14499262385;4,14499262385;2,86763952282;5,2179131202;10,2863036216;0,959621798479;4,89040777927;1,36440434153;10,1625298007;2,43538856937
"76";6,41120419733;4,9587730902;4,09032841068;0;4,79300627577;6,27110254256;0;7,61424604617;1,2669364233;2,84569075977;10,6023184258;9,30236475141;2,2193389227;9,22037590909;1,82032194811;0;7,30343372916;0;7,40509890513;11,7861879325
"87";2,36143150413;7,99633789869;7,17723015626;12,6892795016;3,379413026;4,33551183969;5,95312086915;1,52671988125;3,32627846815;7,53130347489;5,35344327549;9,130560267;8,7467091306;8,64596819135;10,9417445693;0,809414444236;4,90553863799;0;7,72847156767;9,75574217935
"224";13,9934249336;3,73932967602;3,51408437709;1,55114683734;7,94127067114;6,77470800565;0;0;0,471031344272;0;1,72970502575;0,471031344272;10,2071119612;0,471031344272;13,6320409586;0;0,825541427102;9,94648816851;1,55114683734;0,825541427102
"679";3,44161626941;11,3464029228;7,32083664401;11,6957502821;0,6033118106;0,6033118106;5,33842441478;7,58548838743;8,16533414243;10,8649367081;2,85409541517;2,21241369992;5,88634528764;1,35479064923;2,04099760507;2,04099760507;3,44161626941;0,6033118106;4,88540841561;7,52169465347
"669";3,83520658952;6,68160387166;5,01799760297;4,56444524074;1,70756896337;0,720278465233;9,77538641111;1,55699338486;10,3767657212;8,66758349056;4,89781642034;3,54635122537;0,404576190458;3,46409316524;11,0681064759;2,1893501702;0,979074161145;5,75733266714;7,12134701688;4,64131480943
"164";2,6743702543;8,14895951818;7,86104967468;5,43430796383;7,34435805344;2,6743702543;6,55730745702;3,65482503426;13,3955876866;8,43447394275;10,1403824532;5,74398343935;4,7148719235;5,8093681373;9,72771458363;0,499884145892;8,47868873732;3,70149361026;4,41223956626;1,61852058799
"13";6,1851668271;11,6315226789;8,24112037218;9,42227085074;0,477366480067;3,07912206443;9,67571538774;16,0940611863;10,8398021619;9,1053952263;5,16599230968;7,22522672096;7,23277586085;11,0569153903;2,78291174288;1,56598704075;5,59845453721;1,12201002013;7,86515793369;7,32387441972
"125";6,7305856161;11,4337054;10,3329987703;10,7748858709;0,71492685841;3,49351924812;6,47026027323;13,8837506261;12,2159121276;6,98552319993;5,86546604599;4,14383419298;6,39161651495;8,98489120933;2,61624005562;2,84811712613;4,7131349021;5,04752966417;3,57342300329;4,52498513115
"14";7,56888335993;10,6281721039;0;4,23945150767;0,501821265421;2,11373383277;7,62468581053;4,74378422302;0;0,501821265421;8,72822325264;4,76601202973;1,62297719091;0;10,5195084881;0,501821265421;3,01297979195;4,83071674239;4,36126304699;10,6106188669
"769";1,70061726968;13,0980978978;9,51774220992;2,3727849807;1,70061726968;1,19282540355;8,59540668589;8,47804151676;3,41207693883;12,1905037502;5,53388411909;3,95113081929;1,55040819322;4,12069200204;8,18798543318;3,53719665315;4,12069200204;4,2235770058;5,3527938294;3,6523373418
"639";4,78508492237;6,06408309622;6,15654628278;2,29498826769;2,29498826769;3,91332985965;3,66932162587;7,53071064635;6,28740580314;6,82701871652;4,8902131965;6,94151717632;0,333996118196;8,35723968012;9,34755936346;0,833092483471;10,1985432642;5,89755023285;11,6035846212;7,82396585021
"64";6,41850031667;3,72637349192;3,59973435341;1,07881474842;4,1444706293;6,65979614826;0;5,95835782969;2,71406963555;5,95835782969;9,9166512979;11,8908114548;6,47371224275;12,1276268317;5,50760121097;2,1166974432;13,3769935675;0;13,4139187656;8,40105442714
"33";9,78527099595;3,56829969623;0;1,11356715705;2,84939884535;5,95200267782;0;0;0;0;3,06536550819;0,472903623607;8,45179631512;2,84939884535;11,0338565709;0;0,828550346572;8,32664070738;2,0368549533;3,19323556037
"651";12,7337102248;1,02027105298;7,18460760146;0;9,03874344157;11,006718786;5,57853421887;0;1,61192776722;1,02027105298;11,9587085761;14,338576229;6,20960347609;12,3064234574;1,61192776722;14,8048419059;13,661933936;1,02027105298;12,2826511942;12,3306732347
"408";1,36513259345;8,74713224673;7,69944058337;4,50275066883;9,44301604334;1,5705115058;13,8631505775;4,71241419413;5,94667706214;12,2710807098;6,99855658313;4,62297133599;2,5180566791;4,13327581288;13,865858902;1,75022059125;8,2590794242;3,08511868;7,83506507153;2,78872746674
"334";2,95767320089;10,4295741221;8,03847459272;11,3421080119;4,76510505628;1,61353165292;9,50584132036;4,17543677525;3,20790846514;8,89298898893;4,92737975885;3,16122663155;0,912956381081;4,88490068912;6,55903592787;0,66775590841;13,015002048;0;9,48703205914;1,30538690648
"95";3,69474650058;8,22473007541;4,80874542196;2,74198464576;0,361206890239;1,71193535698;13,8553162347;1,94298359819;2,04593217392;14,0281996187;7,39474563231;2,54507876232;0,649845352306;5,02586598815;7,66729608167;0;12,4404357751;3,78683679103;7,3996154575;3,87339981587
"652";3,32088898033;6,04871136657;7,45869368816;0,925467801395;2,57191946325;2,20072404922;9,68858427624;1,69964046569;11,3574145462;11,4115215804;8,15796329683;4,75910788524;1,69964046569;5,43516851165;10,8267073657;2,05224198118;5,60472074618;3,25447310795;7,99969564941;1,48470529925
"376";6,62499425815;9,94522141594;4,41793350602;6,262237698;9,5790235972;2,21949381636;12,2246860682;5,9203195048;5,55388267918;9,90411976538;8,14798839836;5,12764565978;0,606442228132;7,37135847438;7,22284319311;0,606442228132;9,36251810636;3,14355668413;11,5557394792;4,38223147367
"269";2,53446008193;7,19095060722;7,66676369174;11,700699796;8,01912365321;3,14469902515;1,66852763372;5,39104935501;5,53358826501;7,32245999062;5,65084496185;6,37375433912;3,34359258914;7,09304248095;7,05572710754;1,66852763372;4,48240301777;0,52185480271;9,59631836276;10,3365958189
"333";13,9994891899;1,77032163548;0,427069755211;0;9,40782858526;7,80875185635;1,02389404266;0;0;1,02389404266;1,24968804539;1,24968804539;12,3304015379;1,90912024012;15,1712549989;0,756083908497;3,95119611037;10,0020555025;2,91552090075;2,45367560197
"219";9,83373766482;4,74864907169;2,58245965956;1,80520989558;9,76352610642;11,5794290857;0,6992851002;5,14173522816;3,37232530852;1,80520989558;9,1416575814;9,67713645656;3,99718399818;10,9971300727;0,95270630763;1,35569289757;13,3772240895;0,391547780167;7,41222262676;11,7390421997
"749";13,6841897527;4,18436758356;2,43167644139;0,48501456969;6,3524619343;7,95841931435;0,847275378637;0;0;1,37751248849;4,57136736784;1,37751248849;13,1835687034;0,847275378637;13,6665236084;0;0,847275378637;8,83699079928;2,96208624985;4,87621241369
"612";5,13596574243;2,9694728646;4,78009483372;0;5,75360186224;1,83276851894;0;0,512985334814;1,43728101323;1,83276851894;4,78009483372;2,27599036802;6,88792731722;8,48036207411;12,1050573031;0;10,3005470422;0;3,25407999891;0,890719057131
